method,ate,se,ci_lower,ci_upper,n_treated,n_control,ground_truth_ate,bias,abs_bias,relative_bias,covers_truth,study,pattern,beta,seed,dataset_path,ground_truth_se,n_obs,propensity_mean,propensity_std,propensity_min,propensity_max,n_used,r_squared,n_matched,match_rate,caliper_used,error
psm,2418.481220657277,35.71861860120667,2348.4727281989117,2488.489713115642,1491.0,1326.0,2494.929066733021,-76.44784607574411,76.44784607574411,-0.030641290405842504,False,anchoring4,demo_basic,2.0,42,confounded_datasets/anchoring4/demo_basic_beta2.0_seed42.csv,27.510776742010567,2817,,,,,,,1491.0,1.0,0.06449127758639654,
naive,0.23195913101573495,0.0681992044681682,0.09828869025812528,0.36562957177334465,1590.0,1638.0,0.2460822852615249,-0.014123154245789943,0.014123154245789943,-0.057391998903051904,True,contact,demo_full,0.1,42,confounded_datasets/contact/demo_full_beta0.1_seed42.csv,0.0486959092128558,3228,,,,,,,,,,
ipw,0.1905764141410362,0.06259201821719783,0.06789605843532846,0.31325676984674394,,,0.2460822852615249,-0.05550587112048869,0.05550587112048869,-0.22555817482554508,True,contact,demo_full,0.1,42,confounded_datasets/contact/demo_full_beta0.1_seed42.csv,0.0486959092128558,3228,0.492562928923856,0.02856810291881467,0.423255394561136,0.5991686750225763,3228.0,,,,,
outcome_regression,0.19066656604379195,0.060264438148246315,0.07254826727322918,0.30878486481435474,,,0.2460822852615249,-0.055415719217732945,0.055415719217732945,-0.22519182621715203,True,contact,demo_full,0.1,42,confounded_datasets/contact/demo_full_beta0.1_seed42.csv,0.0486959092128558,3228,,,,,3228.0,0.08709208126008883,,,,
aipw,0.19057993847293625,0.06530089871151369,0.06259017699836941,0.31856969994750306,,,0.2460822852615249,-0.05550234678858865,0.05550234678858865,-0.22554385306363403,True,contact,demo_full,0.1,42,confounded_datasets/contact/demo_full_beta0.1_seed42.csv,0.0486959092128558,3228,0.492562928923856,0.02856810291881467,,,3228.0,,,,,
psm,0.01170235096557537,0.06975916364403655,-0.12502560977673627,0.148430311707887,1590.0,1638.0,0.2460822852615249,-0.23437993429594953,0.23437993429594953,-0.9524453743058398,False,contact,demo_full,0.1,42,confounded_datasets/contact/demo_full_beta0.1_seed42.csv,0.0486959092128558,3228,,,,,,,1588.0,0.9987421383647799,0.005713620583762935,
naive,0.2976650418199931,0.0683671566506478,0.1636654147847234,0.4316646688552628,1584.0,1636.0,0.2460822852615249,0.051582756558468196,0.051582756558468196,0.20961588723726465,True,contact,demo_full,0.25,42,confounded_datasets/contact/demo_full_beta0.25_seed42.csv,0.0486959092128558,3220,,,,,,,,,,
ipw,0.19471985668240333,0.06764465892318292,0.0621363251929648,0.32730338817184185,,,0.2460822852615249,-0.05136242857912157,0.05136242857912157,-0.2087205445306067,True,contact,demo_full,0.25,42,confounded_datasets/contact/demo_full_beta0.25_seed42.csv,0.0486959092128558,3220,0.49191874926654566,0.07778249730422807,0.3170736595982709,0.8054660323112771,3220.0,,,,,
outcome_regression,0.19541519117680842,0.061109681977837546,0.07564021450024683,0.31519016785337,,,0.2460822852615249,-0.05066709408471648,0.05066709408471648,-0.2058949266944178,True,contact,demo_full,0.25,42,confounded_datasets/contact/demo_full_beta0.25_seed42.csv,0.0486959092128558,3220,,,,,3220.0,0.08919324595561595,,,,
aipw,0.19439160517537585,0.06624191967493576,0.06455744261250176,0.32422576773824996,,,0.2460822852615249,-0.05169068008614905,0.05169068008614905,-0.21005445406691742,True,contact,demo_full,0.25,42,confounded_datasets/contact/demo_full_beta0.25_seed42.csv,0.0486959092128558,3220,0.49191874926654566,0.07778249730422807,,,3220.0,,,,,
psm,0.37695642978003363,0.06805587319677449,0.24356691831435565,0.5103459412457116,1584.0,1636.0,0.2460822852615249,0.13087414451850873,0.13087414451850873,0.5318308239027516,True,contact,demo_full,0.25,42,confounded_datasets/contact/demo_full_beta0.25_seed42.csv,0.0486959092128558,3220,,,,,,,1576.0,0.9949494949494949,0.015556499460845613,
naive,0.4281545996742677,0.0683886195215876,0.294112905411956,0.5621962939365794,1584.0,1627.0,0.2460822852615249,0.18207231441274283,0.18207231441274283,0.739883873474455,False,contact,demo_full,0.5,42,confounded_datasets/contact/demo_full_beta0.5_seed42.csv,0.0486959092128558,3211,,,,,,,,,,
ipw,0.20170721083005283,0.08303184387561863,0.038964796833840326,0.3644496248262653,,,0.2460822852615249,-0.04437507443147207,0.04437507443147207,-0.1803261636013835,True,contact,demo_full,0.5,42,confounded_datasets/contact/demo_full_beta0.5_seed42.csv,0.0486959092128558,3211,0.4932996126466534,0.15749790786386086,0.16260496243560307,0.962812500457756,3211.0,,,,,
outcome_regression,0.20903983327886694,0.07286884653139632,0.06621689407733017,0.3518627724804037,,,0.2460822852615249,-0.03704245198265796,0.03704245198265796,-0.15052872230640638,True,contact,demo_full,0.5,42,confounded_datasets/contact/demo_full_beta0.5_seed42.csv,0.0486959092128558,3211,,,,,3211.0,0.09688241900415095,,,,
aipw,0.20488106825068644,0.069178125214711,0.06929194282985288,0.34047019367152,,,0.2460822852615249,-0.04120121701083845,0.04120121701083845,-0.16742861830566838,True,contact,demo_full,0.5,42,confounded_datasets/contact/demo_full_beta0.5_seed42.csv,0.0486959092128558,3211,0.4932996126466534,0.15749790786386086,,,3211.0,,,,,
psm,0.071933713320667,0.06545906213671504,-0.05636604846729448,0.2002334751086285,1584.0,1627.0,0.2460822852615249,-0.1741485719408579,0.1741485719408579,-0.7076843087497372,False,contact,demo_full,0.5,42,confounded_datasets/contact/demo_full_beta0.5_seed42.csv,0.0486959092128558,3211,,,,,,,1579.0,0.9968434343434344,0.031499581572772176,
naive,0.4609596771300586,0.0686284024710552,0.32644800828679044,0.5954713459733267,1563.0,1623.0,0.2460822852615249,0.2148773918685337,0.2148773918685337,0.873193255825676,False,contact,demo_full,0.75,42,confounded_datasets/contact/demo_full_beta0.75_seed42.csv,0.0486959092128558,3186,,,,,,,,,,
ipw,0.16041194089515542,0.08881836780981307,-0.013672060012078185,0.33449594180238906,,,0.2460822852615249,-0.08567034436636947,0.08567034436636947,-0.34813698302306884,True,contact,demo_full,0.75,42,confounded_datasets/contact/demo_full_beta0.75_seed42.csv,0.0486959092128558,3186,0.4905759783412951,0.21045568712878945,0.07829662717183034,0.99,3186.0,,,,,
outcome_regression,0.18326859488046965,0.08092555745380661,0.024654502271008683,0.3418826874899306,,,0.2460822852615249,-0.06281369038105525,0.06281369038105525,-0.25525482386633297,True,contact,demo_full,0.75,42,confounded_datasets/contact/demo_full_beta0.75_seed42.csv,0.0486959092128558,3186,,,,,3186.0,0.09304588446565976,,,,
aipw,0.17099037249360158,0.0756928216710027,0.022632442018436283,0.3193483029687669,,,0.2460822852615249,-0.07509191276792332,0.07509191276792332,-0.305149607531152,True,contact,demo_full,0.75,42,confounded_datasets/contact/demo_full_beta0.75_seed42.csv,0.0486959092128558,3186,0.4905759783412951,0.21045568712878945,,,3186.0,,,,,
psm,0.1356899125613138,0.06626469879201807,0.005811102928958367,0.2655687221936692,1563.0,1623.0,0.2460822852615249,-0.1103923727002111,0.1103923727002111,-0.4485994291823614,True,contact,demo_full,0.75,42,confounded_datasets/contact/demo_full_beta0.75_seed42.csv,0.0486959092128558,3186,,,,,,,1563.0,1.0,0.04209166084091582,
naive,0.505511607730794,0.0686099616538038,0.37103608288933854,0.6399871325722494,1552.0,1623.0,0.2460822852615249,0.2594293224692691,0.2594293224692691,1.0542381065486268,False,contact,demo_full,1.0,42,confounded_datasets/contact/demo_full_beta1.0_seed42.csv,0.0486959092128558,3175,,,,,,,,,,
ipw,0.12704967288422075,0.08468848270565466,-0.038939753218862366,0.29303909898730385,,,0.2460822852615249,-0.11903261237730414,0.11903261237730414,-0.48371061025706,True,contact,demo_full,1.0,42,confounded_datasets/contact/demo_full_beta1.0_seed42.csv,0.0486959092128558,3175,0.4887207644369268,0.25157362304492586,0.03592576880701731,0.99,3175.0,,,,,
outcome_regression,0.17370510359003094,0.0704715274591712,0.0355809097700554,0.3118292974100065,,,0.2460822852615249,-0.07237718167149396,0.07237718167149396,-0.2941178053291192,True,contact,demo_full,1.0,42,confounded_datasets/contact/demo_full_beta1.0_seed42.csv,0.0486959092128558,3175,,,,,3175.0,0.08998753096693302,,,,
aipw,0.1353332477348558,0.08691633714247848,-0.03502277306440202,0.3056892685341136,,,0.2460822852615249,-0.11074903752666909,0.11074903752666909,-0.4500488013957206,True,contact,demo_full,1.0,42,confounded_datasets/contact/demo_full_beta1.0_seed42.csv,0.0486959092128558,3175,0.4887207644369268,0.25157362304492586,,,3175.0,,,,,
psm,0.4635416666666661,0.06870233467486685,0.328885090703927,0.5981982426294051,1552.0,1623.0,0.2460822852615249,0.21745938140514118,0.21745938140514118,0.8836856386230134,False,contact,demo_full,1.0,42,confounded_datasets/contact/demo_full_beta1.0_seed42.csv,0.0486959092128558,3175,,,,,,,1552.0,1.0,0.050320178776178254,
naive,0.6002889271033354,0.06865221769874502,0.4657305804137951,0.7348472737928756,1516.0,1631.0,0.2460822852615249,0.3542066418418105,0.3542066418418105,1.4393829343114886,False,contact,demo_full,1.5,42,confounded_datasets/contact/demo_full_beta1.5_seed42.csv,0.0486959092128558,3147,,,,,,,,,,
ipw,0.10281205247117153,0.10289345526853187,-0.09885911985515095,0.304483224797494,,,0.2460822852615249,-0.14327023279035336,0.14327023279035336,-0.5822045769694164,True,contact,demo_full,1.5,42,confounded_datasets/contact/demo_full_beta1.5_seed42.csv,0.0486959092128558,3147,0.48155200266993725,0.3063176047816979,0.01,0.99,3147.0,,,,,
outcome_regression,0.18330987534497628,0.06885395996399601,0.04835611381554408,0.3182636368744085,,,0.2460822852615249,-0.06277240991654862,0.06277240991654862,-0.25508707321145446,True,contact,demo_full,1.5,42,confounded_datasets/contact/demo_full_beta1.5_seed42.csv,0.0486959092128558,3147,,,,,3147.0,0.09288025538101874,,,,
aipw,0.09918455230230566,0.11460677313283293,-0.12544472303804688,0.3238138276426582,,,0.2460822852615249,-0.14689773295921923,0.14689773295921923,-0.5969455818532533,True,contact,demo_full,1.5,42,confounded_datasets/contact/demo_full_beta1.5_seed42.csv,0.0486959092128558,3147,0.48155200266993725,0.3063176047816979,,,3147.0,,,,,
psm,0.09790017590149436,0.06606507906369218,-0.0315873790633423,0.22738773086633102,1516.0,1631.0,0.2460822852615249,-0.14818210936003054,0.14818210936003054,-0.6021648783151922,False,contact,demo_full,1.5,42,confounded_datasets/contact/demo_full_beta1.5_seed42.csv,0.0486959092128558,3147,,,,,,,1516.0,1.0,0.06132200494627597,
naive,0.6790175044106022,0.06838950084209842,0.5449740827600893,0.813060926061115,1495.0,1648.0,0.2460822852615249,0.4329352191490773,0.4329352191490773,1.7593107878081258,False,contact,demo_full,2.0,42,confounded_datasets/contact/demo_full_beta2.0_seed42.csv,0.0486959092128558,3143,,,,,,,,,,
ipw,0.05154266047237677,0.12795616778125565,-0.19925142837888432,0.30233674932363785,,,0.2460822852615249,-0.19453962478914813,0.19453962478914813,-0.7905470504811039,True,contact,demo_full,2.0,42,confounded_datasets/contact/demo_full_beta2.0_seed42.csv,0.0486959092128558,3143,0.4753669392832488,0.340958989019633,0.01,0.99,3143.0,,,,,
outcome_regression,0.248297474215451,0.07358278199515217,0.10407522150495277,0.3925197269259493,,,0.2460822852615249,0.0022151889539261116,0.0022151889539261116,0.009001822100164224,True,contact,demo_full,2.0,42,confounded_datasets/contact/demo_full_beta2.0_seed42.csv,0.0486959092128558,3143,,,,,3143.0,0.09346301858306028,,,,
aipw,0.038285303193287594,0.10963662028559935,-0.17660247256648712,0.2531730789530623,,,0.2460822852615249,-0.2077969820682373,0.2077969820682373,-0.8444207263737016,True,contact,demo_full,2.0,42,confounded_datasets/contact/demo_full_beta2.0_seed42.csv,0.0486959092128558,3143,0.4753669392832488,0.340958989019633,,,3143.0,,,,,
psm,-0.2311036789297658,0.06705751936760919,-0.3625364168902798,-0.0996709409692518,1495.0,1648.0,0.2460822852615249,-0.47718596419129067,0.47718596419129067,-1.9391317163856774,False,contact,demo_full,2.0,42,confounded_datasets/contact/demo_full_beta2.0_seed42.csv,0.0486959092128558,3143,,,,,,,1495.0,1.0,0.06836019719210983,
naive,0.16754559229273536,0.06849382803807355,0.0332976893381112,0.30179349524735954,1597.0,1619.0,0.2460822852615249,-0.07853669296878954,0.07853669296878954,-0.3191480966836941,True,contact,gender,0.1,42,confounded_datasets/contact/gender_beta0.1_seed42.csv,0.0486959092128558,3216,,,,,,,,,,
ipw,0.2017772396751374,0.07506137988074439,0.054656935108878396,0.3488975442413964,,,0.2460822852615249,-0.04430504558638751,0.04430504558638751,-0.1800415886877113,True,contact,gender,0.1,42,confounded_datasets/contact/gender_beta0.1_seed42.csv,0.0486959092128558,3216,0.49657780486846337,0.04292869178519382,0.3621884855066943,0.5722834285729052,3216.0,,,,,
outcome_regression,0.20184836824009258,0.07489767445436551,0.05504892630953617,0.348647810170649,,,0.2460822852615249,-0.04423391702143231,0.04423391702143231,-0.1797525448628801,True,contact,gender,0.1,42,confounded_datasets/contact/gender_beta0.1_seed42.csv,0.0486959092128558,3216,,,,,3216.0,0.09469795160439609,,,,
aipw,0.20180415268843482,0.06539475200977854,0.07363043874926889,0.32997786662760076,,,0.2460822852615249,-0.04427813257309007,0.04427813257309007,-0.17993222277675663,True,contact,gender,0.1,42,confounded_datasets/contact/gender_beta0.1_seed42.csv,0.0486959092128558,3216,0.49657780486846337,0.04292869178519382,,,3216.0,,,,,
psm,-0.1017532874139011,0.07044620706241407,-0.23982785325623268,0.03632127842843047,1597.0,1619.0,0.2460822852615249,-0.347835572675426,0.347835572675426,-1.4134929391839903,False,contact,gender,0.1,42,confounded_datasets/contact/gender_beta0.1_seed42.csv,0.0486959092128558,3216,,,,,,,1597.0,1.0,0.008585738357038764,
naive,0.18171143249894062,0.06852521988036088,0.0474020015334333,0.3160208634644479,1599.0,1626.0,0.2460822852615249,-0.06437085276258428,0.06437085276258428,-0.2615826356382131,True,contact,gender,0.25,42,confounded_datasets/contact/gender_beta0.25_seed42.csv,0.0486959092128558,3225,,,,,,,,,,
ipw,0.21189040449323393,0.08036209021867519,0.05438070766463057,0.3694001013218373,,,0.2460822852615249,-0.034191880768290966,0.034191880768290966,-0.13894490914676533,True,contact,gender,0.25,42,confounded_datasets/contact/gender_beta0.25_seed42.csv,0.0486959092128558,3225,0.49580639370592977,0.07428826023452394,0.31302910958977903,0.6005138900385432,3225.0,,,,,
outcome_regression,0.21182346206410216,0.0741978197501225,0.06639573535386206,0.35725118877434225,,,0.2460822852615249,-0.03425882319742274,0.03425882319742274,-0.13921694184940636,True,contact,gender,0.25,42,confounded_datasets/contact/gender_beta0.25_seed42.csv,0.0486959092128558,3225,,,,,3225.0,0.09185634770978557,,,,
aipw,0.2119515284961657,0.06595362524472047,0.08268242301651357,0.3412206339758178,,,0.2460822852615249,-0.034130756765359205,0.034130756765359205,-0.13869652067432084,True,contact,gender,0.25,42,confounded_datasets/contact/gender_beta0.25_seed42.csv,0.0486959092128558,3225,0.49580639370592977,0.07428826023452394,,,3225.0,,,,,
psm,0.20835939128622094,0.0665748665279122,0.07787265289151304,0.33884612968092886,1599.0,1626.0,0.2460822852615249,-0.037722893975303956,0.037722893975303956,-0.15329382176052944,True,contact,gender,0.25,42,confounded_datasets/contact/gender_beta0.25_seed42.csv,0.0486959092128558,3225,,,,,,,1599.0,1.0,0.014857652046904788,
naive,0.23153024793151733,0.0684605746306488,0.09734752165544569,0.36571297420758897,1598.0,1631.0,0.2460822852615249,-0.014552037330007567,0.014552037330007567,-0.05913484310559914,True,contact,gender,0.5,42,confounded_datasets/contact/gender_beta0.5_seed42.csv,0.0486959092128558,3229,,,,,,,,,,
ipw,0.22502081546567076,0.06860097226651107,0.09056290982330906,0.3594787211080325,,,0.2460822852615249,-0.021061469795854132,0.021061469795854132,-0.08558710259647895,True,contact,gender,0.5,42,confounded_datasets/contact/gender_beta0.5_seed42.csv,0.0486959092128558,3229,0.4948655649446164,0.13501543431603857,0.2367136934267647,0.6372640543285124,3229.0,,,,,
outcome_regression,0.2251483802438525,0.06654339428732621,0.09472332744069314,0.35557343304701183,,,0.2460822852615249,-0.020933905017672394,0.020933905017672394,-0.08506871998293093,True,contact,gender,0.5,42,confounded_datasets/contact/gender_beta0.5_seed42.csv,0.0486959092128558,3229,,,,,3229.0,0.09650360260489066,,,,
aipw,0.22455691550712803,0.06729405739035417,0.09266056302203385,0.3564532679922222,,,0.2460822852615249,-0.021525369754396867,0.021525369754396867,-0.08747224421912653,True,contact,gender,0.5,42,confounded_datasets/contact/gender_beta0.5_seed42.csv,0.0486959092128558,3229,0.4948655649446164,0.13501543431603857,,,3229.0,,,,,
psm,-0.14090529828952825,0.06970427556808056,-0.27752567840296616,-0.004284918176090335,1598.0,1631.0,0.2460822852615249,-0.3869875835510531,0.3869875835510531,-1.5725942366789245,False,contact,gender,0.5,42,confounded_datasets/contact/gender_beta0.5_seed42.csv,0.0486959092128558,3229,,,,,,,1598.0,1.0,0.027003086863207716,
naive,0.2562351874655793,0.06873235406220682,0.12151977350365392,0.3909506014275046,1612.0,1604.0,0.2460822852615249,0.010152902204054376,0.010152902204054376,0.04125815961626145,True,contact,gender,0.75,42,confounded_datasets/contact/gender_beta0.75_seed42.csv,0.0486959092128558,3216,,,,,,,,,,
ipw,0.20383036810638888,0.07321482381816125,0.06032931342279285,0.3473314227899849,,,0.2460822852615249,-0.042251917155136015,0.042251917155136015,-0.17169832891560083,True,contact,gender,0.75,42,confounded_datasets/contact/gender_beta0.75_seed42.csv,0.0486959092128558,3216,0.501241799815032,0.18364166559694575,0.18549439942794452,0.6619410977997463,3216.0,,,,,
outcome_regression,0.2072792948342807,0.06935986314654173,0.07133396306705891,0.3432246266015025,,,0.2460822852615249,-0.038802990427244194,0.038802990427244194,-0.15768298959840268,True,contact,gender,0.75,42,confounded_datasets/contact/gender_beta0.75_seed42.csv,0.0486959092128558,3216,,,,,3216.0,0.10239671675106621,,,,
aipw,0.20289791702861665,0.06932420175738938,0.06702248158413349,0.3387733524730998,,,0.2460822852615249,-0.04318436823290825,0.04318436823290825,-0.17548751299596352,True,contact,gender,0.75,42,confounded_datasets/contact/gender_beta0.75_seed42.csv,0.0486959092128558,3216,0.501241799815032,0.18364166559694575,,,3216.0,,,,,
psm,0.22337675765095089,0.06653835067967381,0.09296159031879023,0.3537919249831115,1612.0,1604.0,0.2460822852615249,-0.02270552761057401,0.02270552761057401,-0.09226802972202418,True,contact,gender,0.75,42,confounded_datasets/contact/gender_beta0.75_seed42.csv,0.0486959092128558,3216,,,,,,,1612.0,1.0,0.03672833311938915,
naive,0.27929177844290365,0.06877578262151862,0.14449124450472714,0.41409231238108013,1654.0,1597.0,0.2460822852615249,0.03320949318137875,0.03320949318137875,0.134952799004143,True,contact,gender,1.0,42,confounded_datasets/contact/gender_beta1.0_seed42.csv,0.0486959092128558,3251,,,,,,,,,,
ipw,0.2148886663777274,0.07579430610730808,0.06633182640740357,0.3634455063480513,,,0.2460822852615249,-0.031193618883797486,0.031193618883797486,-0.12676092816127071,True,contact,gender,1.0,42,confounded_datasets/contact/gender_beta1.0_seed42.csv,0.0486959092128558,3251,0.5087999557776705,0.22827775090572067,0.14584996736670913,0.7036193889615721,3251.0,,,,,
outcome_regression,0.22032581865374928,0.07126296018346037,0.08065041669416695,0.3600012206133316,,,0.2460822852615249,-0.025756466607775613,0.025756466607775613,-0.10466607370946197,True,contact,gender,1.0,42,confounded_datasets/contact/gender_beta1.0_seed42.csv,0.0486959092128558,3251,,,,,3251.0,0.09750865013362542,,,,
aipw,0.2161293212265904,0.07259597926437958,0.07384120186840643,0.35841744058477437,,,0.2460822852615249,-0.0299529640349345,0.0299529640349345,-0.12171930215578854,True,contact,gender,1.0,42,confounded_datasets/contact/gender_beta1.0_seed42.csv,0.0486959092128558,3251,0.5087999557776705,0.22827775090572067,,,3251.0,,,,,
psm,0.3052196694881095,0.06709264634228583,0.1737180826572293,0.4367212563189897,1654.0,1597.0,0.2460822852615249,0.05913738422658463,0.05913738422658463,0.24031548700767366,True,contact,gender,1.0,42,confounded_datasets/contact/gender_beta1.0_seed42.csv,0.0486959092128558,3251,,,,,,,1654.0,1.0,0.04565555018114414,
